5.099999904632568,3.5,1.399999976158142,0.20000000298023224,1.4325119256973267,1
4.900000095367432,3.0,1.399999976158142,0.20000000298023224,0.9891858100891113,1
4.699999809265137,3.200000047683716,1.2999999523162842,0.20000000298023224,0.8956735134124756,1
4.599999904632568,3.0999999046325684,1.5,0.20000000298023224,0.8083822727203369,1
5.0,3.5999999046325684,1.399999976158142,0.20000000298023224,1.4286198616027832,1
5.400000095367432,3.9000000953674316,1.7000000476837158,0.4000000059604645,2.0303375720977783,1
4.599999904632568,3.4000000953674316,1.399999976158142,0.30000001192092896,0.9203746914863586,1
5.0,3.4000000953674316,1.5,0.20000000298023224,1.2966831922531128,1
4.400000095367432,2.9000000953674316,1.399999976158142,0.20000000298023224,0.54061359167099,1
4.900000095367432,3.0999999046325684,1.5,0.10000000149011612,1.0465965270996094,1
5.400000095367432,3.700000047683716,1.5,0.20000000298023224,1.8341399431228638,1
4.800000190734863,3.4000000953674316,1.600000023841858,0.20000000298023224,1.1550812721252441,1
4.800000190734863,3.0,1.399999976158142,0.10000000149011612,0.9195590019226074,1
4.300000190734863,3.0,1.100000023841858,0.10000000149011612,0.43689650297164917,1
5.800000190734863,4.0,1.2000000476837158,0.20000000298023224,2.450521230697632,1
5.699999809265137,4.400000095367432,1.5,0.4000000059604645,2.873431921005249,1
5.400000095367432,3.9000000953674316,1.2999999523162842,0.4000000059604645,2.044029474258423,1
5.099999904632568,3.5,1.399999976158142,0.30000001192092896,1.4364385604858398,1
5.699999809265137,3.799999952316284,1.7000000476837158,0.30000001192092896,2.059523582458496,1
5.099999904632568,3.799999952316284,1.5,0.30000001192092896,1.7075903415679932,1
5.400000095367432,3.4000000953674316,1.7000000476837158,0.20000000298023224,1.5569013357162476,1
5.099999904632568,3.700000047683716,1.5,0.4000000059604645,1.6225141286849976,1
4.599999904632568,3.5999999046325684,1.0,0.20000000298023224,0.976769208908081,1
5.099999904632568,3.299999952316284,1.7000000476837158,0.5,1.2979449033737183,1
4.800000190734863,3.4000000953674316,1.899999976158142,0.20000000298023224,1.2041808366775513,1
5.0,3.0,1.600000023841858,0.20000000298023224,1.0602740049362183,1
5.0,3.4000000953674316,1.600000023841858,0.4000000059604645,1.3124440908432007,1
5.199999809265137,3.5,1.5,0.20000000298023224,1.516527533531189,1
5.199999809265137,3.4000000953674316,1.399999976158142,0.20000000298023224,1.4278446435928345,1
4.699999809265137,3.200000047683716,1.600000023841858,0.20000000298023224,0.9585620164871216,1
4.800000190734863,3.0999999046325684,1.600000023841858,0.20000000298023224,0.9839256405830383,1
5.400000095367432,3.4000000953674316,1.5,0.4000000059604645,1.5642890930175781,1
5.199999809265137,4.099999904632568,1.5,0.10000000149011612,2.0956943035125732,1
5.5,4.199999809265137,1.399999976158142,0.20000000298023224,2.4730875492095947,1
4.900000095367432,3.0999999046325684,1.5,0.20000000298023224,1.045885443687439,1
5.0,3.200000047683716,1.2000000476837158,0.20000000298023224,1.139965295791626,1
5.5,3.5,1.2999999523162842,0.20000000298023224,1.6989033222198486,1
4.900000095367432,3.5999999046325684,1.399999976158142,0.10000000149011612,1.3334931135177612,1
4.400000095367432,3.0,1.2999999523162842,0.20000000298023224,0.5519669055938721,1
5.099999904632568,3.4000000953674316,1.5,0.20000000298023224,1.3685939311981201,1
5.0,3.5,1.2999999523162842,0.30000001192092896,1.3368384838104248,1
4.5,2.299999952316284,1.2999999523162842,0.30000001192092896,0.435727596282959,1
4.400000095367432,3.200000047683716,1.2999999523162842,0.20000000298023224,0.622513473033905,1
5.0,3.5,1.600000023841858,0.6000000238418579,1.3945190906524658,1
5.099999904632568,3.799999952316284,1.899999976158142,0.4000000059604645,1.7322337627410889,1
4.800000190734863,3.0,1.399999976158142,0.30000001192092896,0.9172945022583008,1
5.099999904632568,3.799999952316284,1.600000023841858,0.20000000298023224,1.720533013343811,1
4.599999904632568,3.200000047683716,1.399999976158142,0.20000000298023224,0.8246760964393616,1
5.300000190734863,3.700000047683716,1.5,0.20000000298023224,1.7653839588165283,1
5.0,3.299999952316284,1.399999976158142,0.20000000298023224,1.2192248106002808,1
7.0,3.200000047683716,4.699999809265137,1.399999976158142,-3.1112120151519775,2
6.400000095367432,3.200000047683716,4.5,1.5,-2.6404950618743896,2
